ligando,grupo,evidencia_funcional,atomos_pesados,modelo,semilla,modo,afinidad,contactos,atomos_del_ligando_en_contacto,fraccion_ligando_en_contacto,residuos,toca_trp334,dist_min_al_anillo_trp334,dist_min_a_un_atomo_del_anillo
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,1,2026,3,-4.243,8,17,0.74,331 334 335 337 338 341 342 346,True,6.78,4.83
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,1,2026,4,-4.083,6,17,0.74,327 330 331 334 335 338,True,5.68,3.66
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,1,2026,5,-4.071,7,18,0.78,331 334 335 337 338 339 342,True,5.04,4.01
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,1,2026,6,-4.062,6,17,0.74,327 331 334 335 338 342,True,6.24,4.55
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,1,2026,7,-3.902,5,16,0.7,329 330 333 334 336,True,3.83,2.99
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,1,2026,8,-3.863,4,14,0.61,331 334 335 338,True,5.43,3.77
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,1,2026,9,-3.821,5,13,0.57,327 330 331 334 335,True,4.91,3.29
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,1,777,1,-4.328,7,16,0.7,327 330 331 334 335 337 338,True,5.48,3.55
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,1,777,2,-4.306,8,16,0.7,331 334 335 337 338 341 342 346,True,7.56,5.56
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,1,777,3,-4.27,7,15,0.65,331 334 335 337 338 339 342,True,5.24,4.46
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,1,777,4,-4.27,6,17,0.74,334 337 338 341 342 346,True,4.13,3.74
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,1,777,5,-4.079,6,17,0.74,327 331 334 335 338 339,True,6.27,4.6
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,1,777,6,-4.068,6,14,0.61,331 334 335 338 342 346,True,5.74,4.38
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,1,777,7,-4.005,9,13,0.57,331 334 335 337 338 339 341 342 346,True,7.08,5.36
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,1,777,8,-3.969,6,11,0.48,331 334 335 337 338 342,True,6.71,4.84
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,1,777,9,-3.959,6,15,0.65,327 330 331 334 335 338,True,4.78,3.15
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,2,42,1,-4.633,6,16,0.7,313 324 327 328 331 334,True,6.18,3.92
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,2,42,2,-4.596,8,14,0.61,313 314 318 323 324 327 331 334,True,5.55,3.45
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,2,42,3,-4.582,7,17,0.74,311 313 318 323 327 331 334,True,5.85,3.62
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,2,42,4,-4.544,6,13,0.57,331 334 335 338 339 342,True,5.36,4.24
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,2,42,5,-4.497,6,12,0.52,334 337 338 339 341 342,True,5.75,4.32
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,2,42,6,-4.467,6,17,0.74,311 313 323 324 327 331,False,10.98,9.4
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,2,42,7,-4.46,5,15,0.65,334 337 338 339 342,True,5.54,3.56
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,2,42,8,-4.421,4,14,0.61,327 331 334 335,True,5.13,3.72
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,2,42,9,-4.41,6,14,0.61,331 334 335 338 339 342,True,4.69,4.18
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,2,2026,1,-4.438,7,17,0.74,311 313 318 323 327 331 334,True,5.81,3.59
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,2,2026,2,-4.407,6,14,0.61,331 334 335 338 339 342,True,5.33,4.22
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,2,2026,3,-4.398,8,14,0.61,313 314 318 323 324 327 331 334,True,5.67,3.59
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,2,2026,4,-4.377,8,19,0.83,313 314 318 323 324 327 331 334,True,5.8,3.67
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,2,2026,5,-4.307,6,14,0.61,331 334 335 338 339 342,True,4.99,4.27
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,2,2026,6,-4.288,5,15,0.65,334 337 338 339 342,True,5.58,3.56
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,2,2026,7,-4.269,7,16,0.7,327 331 334 335 338 339 342,True,5.36,3.51
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,2,2026,8,-4.252,5,15,0.65,327 331 334 335 338,True,4.85,3.57
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,2,2026,9,-4.251,6,16,0.7,311 313 324 327 328 331,False,10.84,9.54
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,2,777,1,-4.604,8,18,0.78,311 313 318 323 324 327 328 331,False,10.77,9.49
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,2,777,2,-4.562,9,16,0.7,311 313 314 318 323 324 327 331 334,True,6.17,3.95
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,2,777,3,-4.561,6,14,0.61,331 334 335 338 339 342,True,5.35,4.24
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,2,777,4,-4.529,8,16,0.7,313 314 318 323 324 327 331 334,True,5.46,3.68
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,2,777,5,-4.51,6,12,0.52,334 337 338 339 341 342,True,5.74,4.27
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,2,777,6,-4.458,5,15,0.65,327 331 334 335 338,True,5.24,3.92
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,2,777,7,-4.438,6,13,0.57,331 334 335 338 339 342,True,5.05,4.22
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,2,777,8,-4.424,5,15,0.65,334 337 338 339 342,True,5.69,3.68
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,2,777,9,-4.305,5,18,0.78,313 324 327 331 334,True,5.83,3.65
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,3,42,1,-5.037,10,14,0.61,311 312 313 314 318 323 324 327 328 331,False,7.2,5.11
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,3,42,2,-4.744,9,14,0.61,311 312 313 314 318 323 324 327 331,False,7.05,4.94
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,3,42,3,-4.526,10,13,0.57,311 312 313 314 318 323 324 327 328 331,False,8.3,6.63
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,3,42,4,-4.345,7,14,0.61,324 326 327 328 330 331 334,True,6.01,3.79
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,3,42,5,-4.272,7,16,0.7,331 334 335 337 338 341 342,True,6.29,4.8
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,3,42,6,-4.23,9,20,0.87,312 313 314 323 324 327 328 331 334,True,6.0,3.89
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,3,42,7,-4.201,7,18,0.78,311 312 313 323 327 330 331,False,5.98,4.12
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,3,42,8,-4.175,7,14,0.61,312 313 324 327 328 331 334,True,5.99,3.86
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,3,42,9,-4.124,9,17,0.74,312 313 314 323 326 327 330 331 334,True,5.62,3.6
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,3,2026,1,-5.239,10,15,0.65,311 312 313 314 318 323 324 327 328 331,False,7.25,5.17
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,3,2026,2,-4.947,10,11,0.48,311 312 313 314 318 323 324 327 328 331,False,8.89,7.3
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,3,2026,3,-4.771,10,13,0.57,311 312 313 314 318 323 324 327 331 334,True,6.04,3.93
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,3,2026,4,-4.548,7,16,0.7,331 334 335 337 338 339 342,True,5.21,3.53
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,3,2026,5,-4.545,7,17,0.74,324 326 327 328 330 331 334,True,5.96,3.77
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,3,2026,6,-4.428,7,13,0.57,331 334 335 337 338 339 342,True,6.64,5.17
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,3,2026,7,-4.344,8,13,0.57,307 311 313 323 324 327 328 331,False,8.05,6.29
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,3,2026,8,-4.318,8,16,0.7,331 334 335 337 338 339 341 342,True,6.34,4.89
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,3,2026,9,-4.287,8,18,0.78,313 314 323 324 326 327 331 334,True,5.9,3.71
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,3,777,1,-4.996,10,14,0.61,311 312 313 314 318 323 324 327 328 331,False,7.18,5.12
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,3,777,2,-4.738,10,13,0.57,311 312 313 314 318 323 324 327 328 331,False,9.06,7.41
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,3,777,3,-4.618,11,12,0.52,311 312 313 314 318 323 324 327 328 331 334,True,5.84,3.74
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,3,777,4,-4.562,9,16,0.7,311 312 313 314 323 324 327 328 331,False,7.7,5.7
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,3,777,5,-4.41,8,17,0.74,331 334 335 337 338 339 341 342,True,6.24,4.75
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,3,777,6,-4.348,7,17,0.74,324 326 327 328 330 331 334,True,5.96,3.78
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,3,777,7,-4.292,7,16,0.7,331 334 335 337 338 339 342,True,5.09,3.51
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,3,777,8,-4.269,10,15,0.65,311 312 313 314 318 323 327 330 331 334,True,5.73,3.93
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,3,777,9,-4.244,7,16,0.7,313 314 323 324 327 328 331,False,7.28,5.15
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,4,42,1,-5.031,7,13,0.57,328 331 332 334 335 338 347,True,7.14,5.26
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,4,42,2,-4.958,7,16,0.7,328 331 332 334 335 338 349,True,4.61,3.84
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,4,42,3,-4.92,9,16,0.7,331 334 335 337 338 339 341 347 349,True,6.19,4.8
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,4,42,4,-4.808,8,16,0.7,331 332 334 335 338 339 347 349,True,7.26,5.4
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,4,42,5,-4.621,8,13,0.57,331 334 335 337 338 347 348 349,True,6.39,4.59
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,4,42,6,-4.527,8,12,0.52,331 334 335 337 338 339 341 349,True,5.29,4.29
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,4,42,7,-4.483,7,13,0.57,331 334 335 338 341 347 349,True,6.42,5.14
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,4,42,8,-4.468,8,16,0.7,331 334 335 337 338 339 347 349,True,5.94,4.72
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,4,42,9,-4.407,7,12,0.52,331 334 335 337 338 339 349,True,6.34,4.64
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,4,2026,1,-5.089,7,16,0.7,328 331 332 334 335 338 349,True,5.89,4.56
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,4,2026,2,-5.054,8,14,0.61,328 331 332 334 335 338 347 348,True,7.13,5.25
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,4,2026,3,-4.931,9,16,0.7,331 334 335 337 338 339 341 347 349,True,6.21,4.84
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,4,2026,4,-4.652,8,15,0.65,331 334 335 338 339 341 347 349,True,6.98,5.25
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,4,2026,5,-4.634,9,13,0.57,334 335 337 338 339 341 347 348 349,True,6.48,4.76
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,4,2026,6,-4.608,9,15,0.65,331 334 335 337 338 341 347 348 349,True,6.53,5.23
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,4,2026,7,-4.527,8,17,0.74,331 332 334 335 337 338 348 349,True,6.26,4.97
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,4,2026,8,-4.378,8,17,0.74,331 334 335 337 338 341 347 349,True,6.34,4.95
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,4,2026,9,-4.33,8,14,0.61,331 334 335 337 338 347 348 349,True,6.46,4.77
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,4,777,1,-5.082,7,13,0.57,328 331 332 334 335 338 347,True,7.1,5.22
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,4,777,2,-5.028,7,16,0.7,328 331 332 334 335 338 349,True,5.95,4.62
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,4,777,3,-4.883,9,17,0.74,331 334 335 337 338 339 341 347 349,True,6.11,4.77
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,4,777,4,-4.858,8,15,0.65,331 334 335 337 338 341 347 349,True,6.71,5.21
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,4,777,5,-4.779,9,17,0.74,331 332 334 335 338 339 347 348 349,True,7.46,5.6
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,4,777,6,-4.774,8,15,0.65,331 334 335 337 338 341 347 349,True,6.83,4.8
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,4,777,7,-4.725,7,14,0.61,328 331 332 334 335 338 349,True,6.46,5.02
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,4,777,8,-4.668,8,12,0.52,331 334 335 337 338 341 347 349,True,6.11,4.78
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,4,777,9,-4.567,9,15,0.65,331 334 335 337 338 339 341 347 349,True,5.4,4.65
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,5,42,1,-5.285,9,20,0.87,331 334 335 337 338 339 341 347 349,True,4.8,3.48
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,5,42,2,-5.272,8,18,0.78,331 334 335 337 338 341 347 349,True,4.44,3.45
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,5,42,3,-5.173,8,17,0.74,328 331 332 334 335 337 338 349,True,4.93,3.68
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,5,42,4,-5.029,8,17,0.74,331 334 335 337 338 341 347 349,True,5.47,4.44
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,5,42,5,-4.841,10,14,0.61,331 334 335 337 338 341 342 347 348 349,True,4.62,3.68
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,5,42,6,-4.805,8,18,0.78,331 334 335 337 338 341 347 349,True,5.6,4.4
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,5,42,7,-4.642,7,18,0.78,328 331 332 334 335 338 349,True,5.46,4.26
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,5,42,8,-4.501,6,12,0.52,331 334 335 341 347 349,True,5.26,4.0
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,5,42,9,-4.435,7,15,0.65,331 334 337 338 341 347 349,True,3.5,3.55
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,5,2026,1,-5.381,9,20,0.87,331 334 335 337 338 339 341 347 349,True,4.83,3.53
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,5,2026,2,-5.351,8,18,0.78,331 334 335 337 338 341 347 349,True,4.61,3.55
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,5,2026,3,-5.27,7,16,0.7,328 331 332 334 335 338 349,True,6.09,4.56
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,5,2026,4,-4.924,8,16,0.7,331 334 335 337 338 341 347 349,True,4.69,3.55
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,5,2026,5,-4.875,8,16,0.7,331 334 335 337 338 341 347 349,True,5.31,4.2
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,5,2026,6,-4.808,8,16,0.7,328 331 332 334 335 337 338 349,True,5.05,3.66
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,5,2026,7,-4.696,6,14,0.61,334 335 337 338 347 349,True,5.45,3.84
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,5,2026,8,-4.669,6,11,0.48,331 334 335 337 338 349,True,4.79,3.72
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,5,2026,9,-4.595,7,20,0.87,331 334 335 337 338 347 349,True,4.72,3.63
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,5,777,1,-5.278,9,20,0.87,331 334 335 337 338 339 341 347 349,True,4.86,3.56
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,5,777,2,-5.276,8,20,0.87,331 334 335 337 338 341 347 349,True,4.86,3.48
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,5,777,3,-5.221,8,16,0.7,331 334 335 337 338 341 347 349,True,4.68,3.52
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,5,777,4,-5.197,8,16,0.7,328 331 332 334 335 337 338 349,True,4.98,3.76
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,5,777,5,-4.767,8,17,0.74,331 334 335 337 338 341 347 349,True,5.37,4.26
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,5,777,6,-4.75,8,14,0.61,331 334 335 337 338 341 347 349,True,4.71,3.52
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,5,777,7,-4.658,7,17,0.74,331 334 335 337 338 347 349,True,5.74,4.65
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,5,777,8,-4.654,9,13,0.57,331 334 335 338 341 342 347 348 349,True,4.59,3.64
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,5,777,9,-4.651,8,11,0.48,331 334 335 337 338 341 347 349,True,4.24,3.28
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,6,42,1,-4.862,8,17,0.74,313 324 327 328 331 332 335 339,False,8.62,7.63
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,6,42,2,-4.531,7,14,0.61,334 335 337 338 339 341 342,True,6.35,4.9
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,6,42,3,-4.476,7,16,0.7,328 331 332 334 335 338 339,True,5.51,4.41
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,6,42,4,-4.437,6,17,0.74,327 331 334 335 338 339,True,5.23,3.67
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,6,42,5,-4.369,6,15,0.65,331 334 335 338 339 342,True,5.9,4.78
