ligando,grupo,evidencia_funcional,atomos_pesados,residuo_flexible,modelo,semilla,modo,afinidad,contactos,atomos_del_ligando_en_contacto,fraccion_ligando_en_contacto,residuos,toca_trp334,dist_min_al_anillo_trp334,dist_min_a_un_atomo_del_anillo
XL23,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,34,334,6,2026,3,-5.488,8,25,0.74,327 330 331 334 335 338 339 342,True,3.79,2.83
XL23,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,34,334,6,2026,4,-5.483,7,23,0.68,327 330 331 334 335 338 342,True,3.47,3.19
XL23,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,34,334,6,2026,5,-5.482,6,19,0.56,326 327 330 331 334 335,True,3.78,3.17
XL23,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,34,334,6,2026,6,-5.481,9,23,0.68,328 331 332 334 335 338 339 341 342,True,3.9,3.32
XL23,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,34,334,6,2026,7,-5.459,7,29,0.85,330 331 334 335 338 339 342,True,3.68,3.22
XL23,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,34,334,6,2026,8,-5.451,8,22,0.65,327 330 331 334 335 338 339 342,True,3.98,3.31
XL23,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,34,334,6,2026,9,-5.423,7,23,0.68,327 330 331 334 338 339 342,True,4.03,3.15
XL23,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,34,334,6,777,1,-5.813,6,24,0.71,327 329 330 331 333 334,True,3.52,3.17
XL23,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,34,334,6,777,2,-5.63,7,26,0.76,327 330 331 334 335 338 342,True,3.86,3.43
XL23,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,34,334,6,777,3,-5.525,8,24,0.71,327 330 331 334 335 338 339 342,True,3.86,2.93
XL23,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,34,334,6,777,4,-5.494,8,25,0.74,327 330 331 334 335 337 338 342,True,3.75,3.26
XL23,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,34,334,6,777,5,-5.491,9,23,0.68,328 331 332 334 335 338 339 341 342,True,3.94,3.36
XL23,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,34,334,6,777,6,-5.49,6,18,0.53,326 327 330 331 334 335,True,3.76,3.2
XL23,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,34,334,6,777,7,-5.461,7,24,0.71,327 330 331 334 335 338 342,True,3.49,3.19
XL23,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,34,334,6,777,8,-5.418,7,25,0.74,327 330 331 334 335 338 342,True,3.89,3.0
XL23,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,34,334,6,777,9,-5.415,8,23,0.68,327 330 331 334 335 338 339 342,True,3.95,3.33
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,1,42,1,-4.558,5,16,0.73,330 331 334 335 338,True,4.41,3.53
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,1,42,2,-4.397,9,17,0.77,331 334 335 337 338 339 341 342 346,True,4.86,3.16
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,1,42,3,-4.333,6,17,0.77,331 334 335 337 338 342,True,3.6,3.53
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,1,42,4,-4.329,8,17,0.77,334 335 337 338 339 341 342 346,True,5.18,3.56
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,1,42,5,-4.281,8,12,0.55,331 334 335 337 338 341 342 346,True,5.21,3.75
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,1,42,6,-4.107,7,14,0.64,331 334 335 337 341 342 346,True,3.69,3.14
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,1,42,7,-4.077,8,14,0.64,331 334 335 337 338 341 342 346,True,4.95,3.49
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,1,42,8,-4.073,6,13,0.59,327 330 331 334 335 338,True,3.43,3.51
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,1,42,9,-4.049,5,14,0.64,327 330 331 333 334,True,4.92,3.48
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,1,2026,1,-4.972,5,16,0.73,330 331 334 335 338,True,4.38,3.51
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,1,2026,2,-4.76,8,14,0.64,331 334 335 337 338 341 342 346,True,3.45,3.35
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,1,2026,3,-4.753,6,17,0.77,331 334 335 337 338 342,True,3.61,3.52
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,1,2026,4,-4.747,8,17,0.77,334 335 337 338 339 341 342 346,True,5.14,3.55
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,1,2026,5,-4.715,8,12,0.55,331 334 335 337 338 341 342 346,True,5.17,3.76
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,1,2026,6,-4.685,5,18,0.82,330 331 334 335 338,True,3.54,3.42
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,1,2026,7,-4.666,8,16,0.73,331 334 335 338 339 341 342 346,True,4.7,3.51
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,1,2026,8,-4.61,6,12,0.55,331 334 335 338 342 346,True,4.07,3.44
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,1,2026,9,-4.554,7,18,0.82,331 334 337 338 341 342 346,True,4.71,3.61
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,1,777,1,-4.489,5,16,0.73,330 331 334 335 338,True,4.38,3.53
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,1,777,2,-4.291,8,14,0.64,331 334 335 337 338 341 342 346,True,3.49,3.42
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,1,777,3,-4.28,6,19,0.86,331 334 335 337 338 342,True,3.59,3.53
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,1,777,4,-4.275,8,17,0.77,334 335 337 338 339 341 342 346,True,5.15,3.59
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,1,777,5,-4.219,8,12,0.55,331 334 335 337 338 341 342 346,True,5.19,3.74
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,1,777,6,-4.215,5,19,0.86,330 331 334 335 338,True,3.53,3.41
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,1,777,7,-4.187,6,13,0.59,307 326 327 330 331 334,True,5.19,3.27
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,1,777,8,-4.16,6,13,0.59,331 334 335 338 342 346,True,4.05,3.39
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,1,777,9,-4.058,5,17,0.77,326 327 330 331 334,True,3.66,3.6
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,2,42,1,-5.044,8,17,0.77,313 314 318 323 324 327 328 331,False,6.56,4.41
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,2,42,2,-4.659,6,13,0.59,331 334 335 337 338 339,True,5.42,3.64
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,2,42,3,-4.65,8,14,0.64,311 313 318 323 324 327 328 331,False,9.79,8.18
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,2,42,4,-4.617,8,15,0.68,331 334 335 338 339 341 342 346,True,3.52,3.08
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,2,42,5,-4.616,4,18,0.82,327 330 331 334,True,4.3,3.91
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,2,42,6,-4.57,4,19,0.86,327 330 331 334,True,3.59,3.45
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,2,42,7,-4.564,5,15,0.68,331 334 335 338 342,True,4.42,3.7
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,2,42,8,-4.384,7,16,0.73,334 335 337 338 339 341 342,True,3.71,3.14
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,2,42,9,-4.315,5,14,0.64,327 330 331 334 335,True,3.29,3.39
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,2,2026,1,-5.327,9,17,0.77,311 313 318 323 324 327 328 331 334,True,6.1,3.84
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,2,2026,2,-4.817,8,16,0.73,311 313 318 323 324 327 328 331,False,9.71,7.72
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,2,2026,3,-4.79,8,15,0.68,331 334 335 338 339 341 342 346,True,3.47,3.06
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,2,2026,4,-4.75,5,16,0.73,331 334 335 338 342,True,4.22,3.52
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,2,2026,5,-4.715,5,15,0.68,331 334 335 338 342,True,4.49,3.68
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,2,2026,6,-4.705,7,13,0.59,313 314 318 323 324 327 331,False,8.88,7.47
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,2,2026,7,-4.674,7,15,0.68,331 334 335 337 338 341 342,True,5.57,4.21
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,2,2026,8,-4.646,7,18,0.82,331 334 335 338 339 342 346,True,4.14,3.1
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,2,2026,9,-4.45,4,14,0.64,327 330 331 334,True,3.64,3.41
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,2,777,1,-5.093,7,16,0.73,313 314 318 323 324 327 331,False,6.74,4.53
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,2,777,2,-4.882,8,16,0.73,331 334 335 338 339 341 342 346,True,3.51,3.05
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,2,777,3,-4.866,8,17,0.77,311 313 314 323 324 327 328 331,False,12.15,10.53
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,2,777,4,-4.861,6,13,0.59,331 334 335 337 338 339,True,5.44,3.6
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,2,777,5,-4.818,5,16,0.73,331 334 335 338 342,True,4.25,3.55
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,2,777,6,-4.796,8,15,0.68,331 334 335 338 339 341 342 346,True,3.42,3.18
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,2,777,7,-4.772,6,14,0.64,334 337 338 339 341 342,True,5.48,4.13
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,2,777,8,-4.761,5,15,0.68,331 334 335 338 342,True,4.5,3.73
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,2,777,9,-4.591,7,16,0.73,334 335 337 338 339 341 342,True,3.7,3.14
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,3,42,1,-5.022,10,15,0.68,311 312 313 314 318 323 324 327 328 331,False,8.45,6.5
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,3,42,2,-4.795,9,15,0.68,311 312 313 314 323 324 327 328 331,False,8.23,6.35
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,3,42,3,-4.724,10,15,0.68,311 312 313 314 318 323 324 327 328 331,False,9.9,8.88
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,3,42,4,-4.645,9,12,0.55,311 312 313 314 323 324 327 328 331,False,9.6,7.86
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,3,42,5,-4.626,9,14,0.64,307 311 313 314 323 324 327 328 331,False,9.44,7.8
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,3,42,6,-4.615,10,13,0.59,307 311 312 313 314 318 323 324 327 328,False,10.29,8.07
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,3,42,7,-4.568,6,17,0.77,312 313 324 327 328 331,False,6.43,4.39
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,3,42,8,-4.468,6,19,0.86,331 334 335 337 338 339,True,3.71,3.52
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,3,42,9,-4.375,9,14,0.64,311 312 313 314 323 324 327 328 331,False,8.6,7.52
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,3,2026,1,-5.001,10,14,0.64,311 312 313 314 318 323 324 327 328 331,False,8.05,6.01
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,3,2026,2,-4.748,9,14,0.64,311 312 313 314 323 324 327 328 331,False,10.44,8.81
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,3,2026,3,-4.743,9,15,0.68,311 312 313 314 323 324 327 328 331,False,8.34,6.48
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,3,2026,4,-4.664,10,15,0.68,307 311 312 313 314 318 323 324 327 328,False,10.76,8.65
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,3,2026,5,-4.656,10,15,0.68,311 312 313 314 318 323 324 327 328 331,False,9.57,8.97
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,3,2026,6,-4.487,10,12,0.55,311 312 313 314 318 323 324 327 328 331,False,11.0,9.74
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,3,2026,7,-4.487,7,15,0.68,313 314 323 324 327 328 331,False,7.13,4.88
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,3,2026,8,-4.372,6,19,0.86,331 334 335 337 338 339,True,3.71,3.49
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,3,2026,9,-4.355,9,14,0.64,311 312 313 314 323 324 327 328 331,False,10.06,9.03
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,3,777,1,-5.232,10,15,0.68,311 312 313 314 318 323 324 327 328 331,False,8.11,6.29
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,3,777,2,-4.988,9,14,0.64,311 312 313 314 323 324 327 328 331,False,8.07,6.06
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,3,777,3,-4.886,10,15,0.68,307 311 312 313 314 318 323 324 327 328,False,10.84,8.95
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,3,777,4,-4.877,10,15,0.68,311 312 313 314 318 323 324 327 328 331,False,10.03,8.94
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,3,777,5,-4.805,9,14,0.64,307 311 313 314 323 324 327 328 331,False,9.44,7.79
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,3,777,6,-4.678,7,16,0.73,312 313 314 323 324 327 331,False,6.53,4.49
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,3,777,7,-4.674,6,19,0.86,331 334 335 337 338 339,True,4.17,3.56
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,3,777,8,-4.508,6,17,0.77,331 334 335 337 338 339,True,3.68,3.39
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,3,777,9,-4.487,9,14,0.64,307 311 313 314 323 324 327 328 331,False,11.7,9.95
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,4,42,1,-5.213,9,18,0.82,331 334 335 337 338 341 347 348 349,True,3.69,3.32
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,4,42,2,-5.077,9,16,0.73,334 335 338 339 341 342 347 348 349,True,4.25,3.46
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,4,42,3,-4.996,10,12,0.55,331 334 335 337 338 339 341 347 348 349,True,5.21,3.89
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,4,42,4,-4.851,8,18,0.82,331 334 335 337 338 341 347 349,True,3.66,3.33
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,4,42,5,-4.846,9,17,0.77,331 334 335 337 338 339 341 347 349,True,3.5,3.38
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,4,42,6,-4.781,6,13,0.59,334 335 337 338 341 347,True,3.57,3.35
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,4,42,7,-4.767,7,15,0.68,331 334 335 337 338 339 349,True,3.98,3.62
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,4,42,8,-4.765,9,17,0.77,331 334 335 337 338 341 347 348 349,True,4.32,3.46
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,4,42,9,-4.658,9,17,0.77,331 334 335 337 338 341 347 348 349,True,4.37,3.39
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,4,2026,1,-5.676,9,18,0.82,331 334 335 337 338 341 347 348 349,True,3.44,3.47
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,4,2026,2,-5.417,10,12,0.55,331 334 335 337 338 339 341 347 348 349,True,5.3,3.98
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,4,2026,3,-5.408,9,16,0.73,334 335 338 339 341 342 347 348 349,True,4.24,3.51
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,4,2026,4,-5.208,8,18,0.82,331 334 335 337 338 341 347 349,True,3.4,3.44
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,4,2026,5,-5.18,7,15,0.68,331 334 335 337 338 339 349,True,3.98,3.62
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,4,2026,6,-5.127,7,13,0.59,328 331 332 334 335 338 349,True,4.99,3.47
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,4,2026,7,-5.122,9,14,0.64,331 334 335 337 338 341 347 348 349,True,4.61,3.65
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,4,2026,8,-5.057,9,18,0.82,331 334 335 337 338 341 347 348 349,True,4.35,3.52
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,4,2026,9,-4.986,6,17,0.77,331 334 335 337 338 349,True,4.21,3.49
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,4,777,1,-5.197,9,17,0.77,331 334 335 337 338 341 347 348 349,True,3.43,3.49
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,4,777,2,-4.945,9,16,0.73,334 335 338 339 341 342 347 348 349,True,4.19,3.48
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,4,777,3,-4.752,9,12,0.55,331 334 335 337 338 341 347 348 349,True,5.3,3.92
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,4,777,4,-4.643,7,14,0.64,328 331 332 334 335 338 349,True,4.64,3.49
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,4,777,5,-4.61,9,17,0.77,331 334 335 337 338 339 341 347 349,True,5.13,3.68
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,4,777,6,-4.608,7,16,0.73,331 334 335 338 347 348 349,True,3.53,3.37
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,4,777,7,-4.469,10,14,0.64,331 334 335 337 338 341 342 347 348 349,True,4.96,3.66
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,4,777,8,-4.433,8,15,0.68,331 334 335 337 338 341 347 349,True,6.58,4.88
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,4,777,9,-4.318,9,16,0.73,331 334 335 337 338 341 347 348 349,True,4.31,3.57
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,5,42,1,-5.654,7,14,0.64,334 335 337 338 341 347 349,True,3.55,3.48
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,5,42,2,-5.595,7,15,0.68,328 331 332 334 335 338 349,True,5.29,3.71
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,5,42,3,-5.538,10,15,0.68,331 334 335 337 338 341 342 347 348 349,True,4.62,3.57
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,5,42,4,-5.389,10,17,0.77,331 334 335 337 338 341 342 347 348 349,True,5.0,3.47
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,5,42,5,-5.287,8,16,0.73,334 335 337 338 341 347 348 349,True,3.32,3.14
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,5,42,6,-5.246,6,18,0.82,327 331 334 335 338 349,True,4.62,3.59
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,5,42,7,-5.22,8,16,0.73,331 334 335 337 338 341 347 349,True,5.32,4.01
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,5,42,8,-5.132,7,16,0.73,331 334 335 337 338 341 349,True,5.07,3.71
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,5,42,9,-5.069,8,17,0.77,331 334 335 337 338 341 347 349,True,3.83,2.99
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,5,2026,1,-5.532,7,13,0.59,334 335 337 338 341 347 349,True,3.53,3.44
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,5,2026,2,-5.362,6,15,0.68,328 331 332 334 335 349,True,4.97,3.72
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,5,2026,3,-5.335,8,16,0.73,331 334 335 337 338 341 347 349,True,5.29,3.68
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,5,2026,4,-5.289,10,17,0.77,331 334 335 337 338 341 342 347 348 349,True,5.02,3.47
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,5,2026,5,-5.163,7,18,0.82,331 334 335 337 338 341 349,True,3.77,3.52
XL22,sin nada reportado,sin actividad reportada en el articulo,22,334,5,2026,6,-5.158,9,15,0.68,334 335 337 338 341 342 347 348 349,True,3.56,3.55
